T: 299.955745
E_tot: -343.188435
E_kin: 9.693067
E_pot: -352.881502
V: 3433.008010
D: 0.000000
Cv: 402.671290
B: 120.207510
G: 62.250385
E: 159.259844
T_D: 423.127948
