CMo16S32_549ccd
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.00000000000034            -344.54886503064125           1.9001213393563974            -346.44898636999767           2546.49892674665              0.0                           0.017471269418179333          
250.0                         299.28370366872645            -348.2617142426104            1.8955845062085432            -350.15729874881896           2546.49892674665              0.005362099338937599          0.009132102241071888          
500.0                         347.81357226999376            -347.6679938559684            2.20295996929331              -349.8709538252617            2546.49892674665              0.01063808372848537           0.006403166623739205          
750.0                         284.6501467180167             -348.5896019686977            1.8028993934327744            -350.3925013621305            2546.49892674665              0.01691753219003036           0.007065373516847932          
1000.0                        284.8164144087773             -348.5778606180343            1.803952489390307             -350.38181310742465           2546.49892674665              0.018315311039275715          0.005710813175216621          
1250.0                        287.8238963710561             -348.6663698600332            1.8230010915711583            -350.48937095160437           2546.49892674665              0.023552480546352342          0.00498410381122249           
1500.0                        284.5868759063128             -348.75389414133934           1.8024986527011844            -350.5563927940405            2546.49892674665              0.020066396788598864          0.005716662423749454          
1750.0                        307.5245229601399             -348.6893282231225            1.9477796948398587            -350.6371079179624            2546.49892674665              0.022253813210177102          0.005034715513631246          
2000.0                        327.1564120914287             -348.5317041661007            2.0721229330739943            -350.60382709917474           2546.49892674665              0.02243851002079938           0.005800155200692971          
2250.0                        295.118607776544              -348.9141846535667            1.8692038809245386            -350.7833885344912            2546.49892674665              0.0278552043624808            0.005095646601485905          
2500.0                        268.9474804121872             -348.6660595058143            1.7034428223244433            -350.36950232813876           2546.49892674665              0.026082124749496748          0.006032097208660783          
2750.0                        337.40157298054766            -347.9537468181302            2.137013095842509             -350.0907599139727            2546.49892674665              0.029421060381836284          0.005961141747341             
3000.0                        302.55595433611853            -348.25693318564146           1.9163100839446596            -350.1732432695861            2546.49892674665              0.022777569086352614          0.007454868088839081          
3250.0                        285.3188272038067             -348.1930487035299            1.8071346403003101            -350.0001833438302            2546.49892674665              0.026239733742744853          0.005034809459878729          
3500.0                        302.843704737777              -348.42704976778174           1.9181326195399917            -350.34518238732176           2546.49892674665              0.023251079466353054          0.008237534584544964          
3750.0                        317.4424293307884             -348.40202016702085           2.0105971132952183            -350.41261728031606           2546.49892674665              0.02232799637121538           0.006179148983018242          
4000.0                        308.6412480798078             -348.67656425089314           1.9548527389401127            -350.63141698983327           2546.49892674665              0.022231852023234317          0.004682617237107503          
4250.0                        274.4917939591144             -349.0609704442298            1.738559050599774             -350.7995294948295            2546.49892674665              0.02020955542094899           0.004924683317266478          
4500.0                        319.67132497190744            -348.6512995120567            2.0247143538648475            -350.67601386592156           2546.49892674665              0.023403618461350167          0.004847987478428385          
4750.0                        431.74526945631465            -347.3678762394946            2.734561332200401             -350.102437571695             2546.49892674665              0.022558731823392075          0.0051918204782779006         
5000.0                        238.6441195093518             -348.5689750540201            1.5115092799721241            -350.0804843339922            2546.49892674665              0.02640224632077847           0.006903521548360779          
5250.0                        240.20470272663337            -348.5726940084251            1.521393604882118             -350.09408761330724           2546.49892674665              0.028200474897298183          0.0060912698297995544         
5500.0                        284.752945501019              -348.6384731761299            1.8035504939702496            -350.4420236701001            2546.49892674665              0.022593054527915962          0.006114498443735403          
5750.0                        365.498151554619              -347.9015690838872            2.314969457547498             -350.21653854143466           2546.49892674665              0.022996591262340164          0.0069595292084930595         
6000.0                        285.0637602376198             -348.7110412028909            1.8055191130155885            -350.5165603159065            2546.49892674665              0.02532797888704158           0.00576702341086131           
6250.0                        301.20307812616846            -348.28768208522223           1.9077413207578806            -350.19542340598014           2546.49892674665              0.023884449899724613          0.005522837702825637          
6500.0                        298.8595937151886             -348.3505071054686            1.8928983049653745            -350.243405410434             2546.49892674665              0.024724085270080524          0.00748045311801675           
6750.0                        268.9382368657211             -348.4955505416949            1.7033842761248048            -350.1989348178197            2546.49892674665              0.017824948029973895          0.005183810458457801          
7000.0                        323.3183653793199             -348.53212935737145           2.047813751543579             -350.579943108915             2546.49892674665              0.021001919154148264          0.00684225503309771           
7250.0                        289.4617446863499             -348.39252810523175           1.8333747933528872            -350.22590289858465           2546.49892674665              0.025998399549993376          0.004079529230660669          
7500.0                        255.94150125283107            -349.16360443435696           1.6210663605247198            -350.78467079488166           2546.49892674665              0.01976041017844996           0.004450286816747539          
7750.0                        300.65991997276006            -348.32781289378585           1.9043010994314251            -350.2321139932173            2546.49892674665              0.019353611842270795          0.00450266833336844           
8000.0                        265.640606993089              -348.5454739230521            1.6824979531571806            -350.22797187620927           2546.49892674665              0.02249911923161379           0.0038607699675950063         
8250.0                        344.3129882856313             -348.6764446145743            2.180788188196989             -350.85723280277125           2546.49892674665              0.020113848674949194          0.005123402334600328          
8500.0                        256.4657391322059             -349.1044118924919            1.6243867457963832            -350.72879863828825           2546.49892674665              0.023750710332002736          0.004585265849048497          
