CMo16S32_360321
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.0000000000001             -344.5488650306413            1.900121339356396             -346.4489863699977            2546.49892674665              0.0                           0.017471269418179308          
0.5                           311.62514489795853            -344.4847307838611            1.9737519590021326            -346.4584827428632            2546.49892674665              1.7476212939064085e-06        0.017481679776215578          
1.0                           328.5150400946716             -344.40715125616833           2.0807281266113575            -346.4878793827797            2546.49892674665              7.118354454254584e-06         0.017474677743493736          
1.5                           352.94285183556593            -344.2996963045046            2.2354474811535376            -346.53514378565814           2546.49892674665              1.622193149499001e-05         0.017438731034106304          
2.0                           333.3031800054454             -344.4865671529585            2.1110549493456423            -346.5976221023042            2546.49892674665              2.886763375284979e-05         0.01737421841986955           
2.5                           333.5244138900283             -344.56336164042233           2.112456186762591             -346.6758178271849            2546.49892674665              4.441512979093888e-05         0.017293967346402653          
3.0                           333.5642013772543             -344.6540862722967            2.112708190274316             -346.766794462571             2546.49892674665              6.233899950724833e-05         0.01719667750004752           
3.5                           362.14739275142284            -344.57467388672563           2.2937466298642004            -346.8684205165898            2546.49892674665              8.326151139621968e-05         0.017084237191897996          
4.0                           380.419196361254              -344.5816826630644            2.409475443022765             -346.99115810608714           2546.49892674665              0.0001071482548067005         0.016948663968464884          
4.5                           402.10814311170435            -344.57917390079              2.546847544851749             -347.12602144564175           2546.49892674665              0.00013423361435832066        0.016805980887740053          
5.0                           392.7502256502654             -344.78460817854966           2.487576949317029             -347.2721851278667            2546.49892674665              0.00016331447045344656        0.016647087753134445          
5.5                           409.74374056628807            -344.82520302458363           2.5952094170590487            -347.42041244164267           2546.49892674665              0.00019455628610475292        0.01647782571021553           
6.0                           426.99975458538836            -344.87340802092126           2.704504485292134             -347.5779125062134            2546.49892674665              0.00022887008876643455        0.016306627867095528          
6.5                           440.66591776874435            -344.9471647271687            2.7910623795982055            -347.7382271067669            2546.49892674665              0.00026493029233474633        0.016131422219506638          
7.0                           454.4161322193203             -345.01892066613897           2.8781526325924256            -347.8970732987314            2546.49892674665              0.0003038733114012394         0.015939856779784416          
7.5                           480.3026687097793             -345.0106886943694            3.04211116721759              -348.05279986158695           2546.49892674665              0.0003467564421385007         0.015733563638128095          
8.0                           509.2984796681412             -344.98626632214877           3.2257630310640146            -348.21202935321276           2546.49892674665              0.000393066789892628          0.015513752908625842          
8.5                           511.91589008497255            -345.1289524279079            3.242341022353598             -348.3712934502615            2546.49892674665              0.00044061586398006685        0.015293781798209729          
9.0                           515.5684829550636             -345.2674902541388            3.2654755878750676            -348.5329658420139            2546.49892674665              0.00048821752617218584        0.015056014914054526          
9.5                           505.49866865569663            -345.48647374580867           3.20169602442979              -348.68816977023846           2546.49892674665              0.0005374724189944702         0.01481021773835888           
10.0                          502.66468135135756            -345.6568540323576            3.1837462919216573            -348.84060032427925           2546.49892674665              0.0005867798939433869         0.014570556645012922          
10.5                          526.2998753375908             -345.6553353365889            3.33344541343189              -348.9887807500208            2546.49892674665              0.0006388603336125319         0.014333075267092966          
11.0                          530.1105316984009             -345.77010945836867           3.357581111658988             -349.12769057002765           2546.49892674665              0.0006940182628972716         0.014120580974300004          
11.5                          542.5824404662214             -345.8219894176066            3.436574911633128             -349.2585643292397            2546.49892674665              0.000750804627864126          0.013911918835701248          
12.0                          554.9742880661369             -345.8679417298046            3.515061625161967             -349.3830033549666            2546.49892674665              0.0008087593889923661         0.013704482016871552          
12.5                          561.6497113353248             -345.9439624946034            3.557342005838701             -349.5013045004421            2546.49892674665              0.0008686113999846866         0.01349376683691917           
13.0                          593.6062238607723             -345.8524229707911            3.7597461771087426            -349.61216914789986           2546.49892674665              0.000931092161346075          0.013277657058250339          
13.5                          616.4284545743535             -345.8137198960144            3.9042962024107113            -349.7180160984251            2546.49892674665              0.000996036868396781          0.013059385281472755          
14.0                          609.425036664332              -345.95790865716623           3.859938389679836             -349.81784704684605           2546.49892674665              0.0010651333108628782         0.012828801012088017          
14.5                          594.890827796582              -346.136528759156             3.7678825216122536            -349.9044112807683            2546.49892674665              0.0011360360876928024         0.012607242029999237          
15.0                          594.1482834565103             -346.2200201237821            3.7631794404589582            -349.98319956424103           2546.49892674665              0.0012084663924042001         0.012410651452825985          
15.5                          569.6389962255604             -346.44519254496953           3.607944041525815             -350.0531365864953            2546.49892674665              0.0012812440631959693         0.012227254414547447          
16.0                          576.867100770188              -346.4607787020789            3.6537249604869677            -350.1145036625659            2546.49892674665              0.00135533221187583           0.01206741071053156           
16.5                          584.7994264691666             -346.4633888814487            3.7039662315914827            -350.1673551130402            2546.49892674665              0.0014308934707060346         0.011914744031587944          
17.0                          559.4482673641121             -346.66871887598853           3.543398636948371             -350.2121175129369            2546.49892674665              0.0015071991547316605         0.011772056962778258          
17.5                          543.2321457242155             -346.8073453807054            3.4406899743831496            -350.2480353550885            2546.49892674665              0.0015856794161683704         0.011637823561586567          
18.0                          525.8199551930705             -346.94787191545976           3.3304057250725903            -350.27827764053234           2546.49892674665              0.0016625629260998023         0.011518957418054818          
18.5                          542.5519783936701             -346.8677623998405            3.4363819728528084            -350.3041443726933            2546.49892674665              0.0017401027690317498         0.011409491958068924          
19.0                          514.488424978083              -347.0667682817368            3.2586347838423917            -350.3254030655792            2546.49892674665              0.0018185313200565188         0.011313350834388529          
19.5                          520.6941298893225             -347.04550969100546           3.2979400916010415            -350.3434497826065            2546.49892674665              0.001895529739140096          0.011229521344967817          
20.0                          504.9598389875736             -347.1591957182532            3.198283218594194             -350.35747893684743           2546.49892674665              0.0019754027635500567         0.011143399846514376          
20.5                          504.87200878797057            -347.1692486511709            3.197726925139175             -350.3669755763101            2546.49892674665              0.002055512687525749          0.011058766933184897          
21.0                          509.16616096405505            -347.14864391884157           3.224924959086581             -350.37356887792816           2546.49892674665              0.002137322696632807          0.010964152030991214          
21.5                          492.81373371643184            -347.2581998361211            3.1213529725416413            -350.3795528086627            2546.49892674665              0.0022190767239495244         0.010867630555432736          
22.0                          488.11932588785896            -347.29410849870584           3.0916198242392645            -350.3857283229451            2546.49892674665              0.002300065249952363          0.0107719212944122            
22.5                          495.89666145188835            -347.2488414575422            3.140879428467757             -350.38972088600997           2546.49892674665              0.002384380084346088          0.01067903960453366           
23.0                          452.98078250590623            -347.5226004690148            2.8690615038594354            -350.3916619728742            2546.49892674665              0.0024689410197188074         0.010588956626801177          
23.5                          445.75122636452187            -347.56867347975884           2.823271390865037             -350.3919448706239            2546.49892674665              0.0025523305059144525         0.010495593906035869          
24.0                          426.3211212117234             -347.6943915509311            2.7002061994424666            -350.3945977503735            2546.49892674665              0.0026312899495866023         0.010384522459837023          
24.5                          410.12365281853215            -347.796614005708             2.5976156816509555            -350.394229687359             2546.49892674665              0.0027108390115641004         0.010297633907689827          
25.0                          385.42875063787216            -347.9511990122668            2.441204646294986             -350.39240365856176           2546.49892674665              0.0027882874001232513         0.01020654124430667           
25.5                          380.0902099020816             -347.9822167510361            2.4073917290513225            -350.3896084800874            2546.49892674665              0.0028623449631671374         0.010118621340731495          
26.0                          360.6710388242594             -348.1010950535801            2.2843957911927144            -350.3854908447728            2546.49892674665              0.0029361602950191364         0.01002109771785688           
26.5                          341.92426680729926            -348.21379079434854           2.1656586526811297            -350.3794494470297            2546.49892674665              0.003008604669753215          0.009941840697512387          
27.0                          318.97900437611906            -348.351261464905             2.0203293767390695            -350.3715908416441            2546.49892674665              0.003080142332254338          0.009889078319438109          
27.5                          311.1536511888125             -348.3906937661035            1.9707656414750636            -350.36145940757854           2546.49892674665              0.003151508061828251          0.009836976229532926          
28.0                          302.9309614334807             -348.4322443557101            1.9186852805716863            -350.3509296362818            2546.49892674665              0.0032211449141906433         0.009787143932587705          
28.5                          327.78056974020717            -348.26369649166566           2.0760761839658826            -350.33977267563154           2546.49892674665              0.0032910623212118444         0.00974176455009809           
29.0                          314.15092901534564            -348.33979553187567           1.989749613335648             -350.32954514521134           2546.49892674665              0.00335868615439401           0.009704939269970186          
29.5                          294.98049670822047            -348.4470973220734            1.8683291216307956            -350.31542644370415           2546.49892674665              0.00342798716295029           0.00966690088059565           
30.0                          312.77274038094816            -348.31950718309565           1.9810205278893913            -350.300527710985             2546.49892674665              0.003497192030157725          0.009625826624557023          
30.5                          287.7848508586411             -348.4641237660453            1.8227537875333388            -350.2868775535786            2546.49892674665              0.003564148674183872          0.009579733576991654          
31.0                          256.3226396899855             -348.65228392754534           1.6234803914503402            -350.2757643189957            2546.49892674665              0.0036249569263207392         0.009535273810038722          
31.5                          244.67759445084343            -348.71583699883405           1.5497237282614584            -350.26556072709553           2546.49892674665              0.0036815105248478803         0.009477777701199062          
32.0                          249.93289072399403            -348.6712743011034            1.5830093969056371            -350.25428369800903           2546.49892674665              0.00373635047160228           0.009409442586626583          
32.5                          246.62019533393604            -348.68187025154924           1.5620276529008479            -350.2438979044501            2546.49892674665              0.003789878571031081          0.009317204956350163          
33.0                          251.0716664784826             -348.64361872158855           1.5902221039451219            -350.23384082553366           2546.49892674665              0.0038411179306226096         0.009242708480191134          
33.5                          250.4607603330627             -348.6370595387859            1.586352784600934             -350.2234123233868            2546.49892674665              0.0038892312497959105         0.009188610010482389          
34.0                          274.22812560280323            -348.475467329698             1.7368890443653076            -350.2123563740633            2546.49892674665              0.003938532711822958          0.009137159234975194          
34.5                          255.58857832984336            -348.58231083305986           1.618831039267663             -350.2011418723275            2546.49892674665              0.003989403450274096          0.009078566525547572          
