CMo16S32_dd0216
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.00000000000006            -344.5488650306413            1.9001213393563958            -346.4489863699977            2546.49892674665              0.0                           0.01747126941817933           
0.5                           301.6623966246204             -344.55756659053105           1.9106505236927793            -346.4682171142238            2546.49892674665              1.582159352552189e-06         0.017430072044049             
1.0                           298.5869412137427             -344.62587679666126           1.8911713955112868            -346.5170481921725            2546.49892674665              6.167637373948604e-06         0.01736707426877372           
1.5                           313.8618165107454             -344.60321880567454           1.9879184505374294            -346.591137256212             2546.49892674665              1.3666688661081957e-05        0.01729473510740735           
2.0                           317.6174096581251             -344.68076641655506           2.0117053928083517            -346.6924718093634            2546.49892674665              2.391513048038824e-05         0.01719336899490177           
2.5                           355.45069880620156            -344.56582546781704           2.251331526302688             -346.8171569941197            2546.49892674665              3.714321482302196e-05         0.017063599912192202          
3.0                           380.4906314084654             -344.54959234462723           2.4099278938813793            -346.9595202385086            2546.49892674665              5.358798798550972e-05         0.01692011107678496           
3.5                           401.22200961323887            -344.5675568979232            2.5412350076185732            -347.1087919055418            2546.49892674665              7.338859484636113e-05         0.01676566436924513           
4.0                           435.2514619250564             -344.5098303702473            2.7567686359662242            -347.26659900621354           2546.49892674665              9.68425638088231e-05          0.01660103915581007           
4.5                           462.2503483415753             -344.5019412345237            2.927772503362515             -347.42971373788623           2546.49892674665              0.0001240951252460968         0.016424779129418983          
5.0                           485.7864209289753             -344.52340170857553           3.0768438159223805            -347.6002455244979            2546.49892674665              0.00015453067318820201        0.01622773076408132           
5.5                           503.02639600914904            -344.5874219302497            3.1860372977217493            -347.77345922797144           2546.49892674665              0.00018902927540145694        0.01602792553538869           
6.0                           515.9843703490822             -344.68117108948917           3.2681097095822147            -347.9492807990714            2546.49892674665              0.00022712490290609818        0.015818245259084714          
6.5                           562.0517604853487             -344.5676977192463            3.5598884797368022            -348.1275861989831            2546.49892674665              0.00026825373400519135        0.015604050165684101          
7.0                           584.0368182172855             -344.6044121070459            3.699136070881587             -348.3035481779275            2546.49892674665              0.0003136421797387465         0.01540405569665521           
7.5                           600.1058688794943             -344.6776688393543            3.80091322443646              -348.4785820637907            2546.49892674665              0.00036241997004629497        0.015209859285927607          
8.0                           605.4298839193169             -344.8123371603542            3.8346341397305315            -348.6469713000848            2546.49892674665              0.0004148141192418679         0.01502987124621976           
8.5                           637.4364204272634             -344.7711221951675            4.037355149789327             -348.8084773449568            2546.49892674665              0.00047088878360790684        0.014853152813502314          
9.0                           644.9496806666577             -344.87599989640853           4.084942170152697             -348.96094206656124           2546.49892674665              0.0005308501268184358         0.014684180029389685          
9.5                           642.9447860731657             -345.03328085616005           4.0722436934851824            -349.1055245496452            2546.49892674665              0.000594398409546742          0.01451679341042472           
10.0                          647.5304590988054             -345.14009285921674           4.101288144056279             -349.24138100327303           2546.49892674665              0.0006616212412232689         0.014346122659878028          
10.5                          643.3207952776901             -345.292301282661             4.074625237196219             -349.36692651985726           2546.49892674665              0.0007312726037711364         0.014173853187706168          
11.0                          655.7563932395407             -345.32956977103134           4.153389054046117             -349.48295882507745           2546.49892674665              0.0008047139349951102         0.01399900441226881           
11.5                          675.4082894233836             -345.3120856611774            4.277859011705239             -349.5899446728826            2546.49892674665              0.0008812094033754103         0.013814826474936015          
12.0                          682.3338370214409             -345.36509607898313           4.321723614297896             -349.68681969328105           2546.49892674665              0.0009610638376691229         0.013629566182433578          
12.5                          705.1257619954971             -345.30863322175867           4.466081690991943             -349.7747149127506            2546.49892674665              0.001045029511602239          0.013436845114169088          
13.0                          671.5264871339352             -345.59711029500215           4.253272693820761             -349.8503829888229            2546.49892674665              0.0011311553990420884         0.013251991831824475          
13.5                          663.573244057245              -345.7141931855253            4.202898937530402             -349.9170921230557            2546.49892674665              0.0012186296238215837         0.013070297502730033          
14.0                          644.9891607420636             -345.8904899340146            4.085192226598558             -349.9756821606132            2546.49892674665              0.0013074167932417193         0.012886052585112079          
14.5                          647.5184972467622             -345.925838191009             4.101212380821861             -350.02705057183084           2546.49892674665              0.001396100347117412          0.01271503376849622           
15.0                          629.9232915161164             -346.08103108469544           3.98976896122464              -350.07080004592007           2546.49892674665              0.0014869341496706247         0.012544187632723835          
15.5                          606.5754911979782             -346.2649691577804            3.8418901158528853            -350.1068592736333            2546.49892674665              0.0015771657175573496         0.012376833179754874          
16.0                          600.9033002434339             -346.3305330110492            3.8059639456074397            -350.1364969566567            2546.49892674665              0.0016684241772607494         0.012205441534143583          
16.5                          585.9639515591958             -346.4492704307335            3.7113420281707503            -350.16061245890427           2546.49892674665              0.0017598321725209658         0.012044658017638606          
17.0                          594.3610832078155             -346.41505687212236           3.764527258287174             -350.1795841304095            2546.49892674665              0.001851791727235403          0.01189122784420381           
17.5                          600.2158173657052             -346.3920707267677            3.8016096093193914            -350.1936803360871            2546.49892674665              0.001945194195736219          0.011739799120717065          
18.0                          594.5605334955775             -346.43609416780237           3.7657905241135654            -350.20188469191595           2546.49892674665              0.002041344358279744          0.011605883336323569          
18.5                          593.4903569701419             -346.4460942865168            3.7590123066040375            -350.2051065931209            2546.49892674665              0.002138864205617492          0.011478867133232198          
19.0                          589.4157197062831             -346.47100198437874           3.7332046225533877            -350.20420660693213           2546.49892674665              0.0022368722259037375         0.011356633838590932          
19.5                          557.1866690564216             -346.66966122360026           3.529074266263388             -350.1987354898636            2546.49892674665              0.002334398685214031          0.011239815298877173          
20.0                          562.1543901955961             -346.6291849212809            3.5605385094117787            -350.1897234306927            2546.49892674665              0.0024308609661301225         0.011137535087105606          
20.5                          550.5704688092                -346.6898475889145            3.487168988679385             -350.1770165775939            2546.49892674665              0.0025271652877456043         0.011048567164450587          
21.0                          539.2326471655939             -346.74376809817153           3.4153581991899427            -350.15912629736147           2546.49892674665              0.0026259874533620022         0.010967602938369542          
21.5                          524.5518527105962             -346.8160718523183            3.322373896447789             -350.1384457487661            2546.49892674665              0.0027244351541866637         0.010886508358234044          
22.0                          524.968172299993              -346.7934820741083            3.3250107555671384            -350.1184928296754            2546.49892674665              0.002820103837432162          0.0108089565335076            
22.5                          496.4298046309925             -346.9527039514589            3.1442562175729174            -350.09696016903183           2546.49892674665              0.0029149182362046577         0.010737879364228752          
23.0                          496.98776135656715            -346.9280402559659            3.1477901691752566            -350.0758304251412            2546.49892674665              0.0030094940728516164         0.010663016410474409          
23.5                          496.5019079486578             -346.9106658109216            3.1447129010813644            -350.055378712003             2546.49892674665              0.003103481202689831          0.010583545757365288          
24.0                          487.14649419075744            -346.94997760139194           3.0854581633483815            -350.0354357647403            2546.49892674665              0.003194637204940078          0.010497942639860923          
24.5                          478.27077955869476            -346.98667626503715           3.0292417141003147            -350.01591797913744           2546.49892674665              0.003287802414864647          0.010395219072330306          
25.0                          471.9576863596396             -347.0091676946101            2.9892562370840796            -349.99842393169416           2546.49892674665              0.003378633233504363          0.01027912605746105           
25.5                          455.38290323153603            -347.09753637879237           2.884275906694367             -349.98181228548674           2546.49892674665              0.0034669666768417976         0.010160273379437024          
26.0                          449.0849476007745             -347.11928988880504           2.844386307066601             -349.96367619587164           2546.49892674665              0.0035565248200859073         0.010044396806712574          
26.5                          473.5808416543484             -346.9468959398434            2.9995368771259647            -349.9464328169694            2546.49892674665              0.0036471427398381967         0.009933034718947875          
27.0                          464.0686126828364             -346.9907917261865            2.939288912947251             -349.93008063913373           2546.49892674665              0.0037380942119404413         0.009814395425720532          
27.5                          450.96594677838226            -347.0617216978384            2.856300062655549             -349.9180217604939            2546.49892674665              0.0038241320543138057         0.009693742776755767          
28.0                          440.10600204885947            -347.1197220140305            2.7875160202395577            -349.90723803427005           2546.49892674665              0.003907159067284077          0.009575956271697984          
28.5                          455.13912152793165            -347.01035403398276           2.8827318573038223            -349.8930858912866            2546.49892674665              0.003992350710118717          0.009456884103019288          
29.0                          445.6949947321862             -347.0557229564473            2.8229152344498774            -349.87863819089716           2546.49892674665              0.004079410684766804          0.009340491792190635          
29.5                          445.476459250343              -347.0419356545536            2.8215310880083546            -349.8634667425619            2546.49892674665              0.004166806272840602          0.009220925490896705          
30.0                          450.4911463886998             -346.9960698594471            2.853292801480981             -349.8493626609281            2546.49892674665              0.004253143321615793          0.009100611638654763          
30.5                          442.6481353517371             -347.03289945603143           2.8036172260271788            -349.83651668205863           2546.49892674665              0.004337569492750785          0.00898299897217479           
31.0                          426.3420975542281             -347.1224483923094            2.7003390580958495            -349.82278745040526           2546.49892674665              0.004424670747941252          0.008868153046229272          
31.5                          432.83774888947625            -347.0690770588585            2.7414808104795956            -349.8105578693381            2546.49892674665              0.0045121019738114014         0.00874899628000828           
32.0                          427.4708267372826             -347.0912256893511            2.7074881327861036            -349.79871382213724           2546.49892674665              0.004599881332863934          0.008628527940454348          
32.5                          411.06631218785634            -347.18461601788056           2.603586238928946             -349.7882022568095            2546.49892674665              0.004688013051705008          0.008509760573145137          
33.0                          402.09119674560725            -347.2340891116416            2.546740211012264             -349.78082932265386           2546.49892674665              0.0047744866318483415         0.00838685650085366           
33.5                          399.1602322835151             -347.24615961124624           2.5281762506145418            -349.7743358618608            2546.49892674665              0.004861631784722025          0.008258816378198941          
34.0                          393.49880672741847            -347.27460238994684           2.4923182655801526            -349.766920655527             2546.49892674665              0.004950635690973111          0.008129906384071966          
34.5                          399.9187262393971             -347.22877185830725           2.532980352452356             -349.7617522107596            2546.49892674665              0.005039153590155934          0.008000762247641782          
35.0                          384.32498485639917            -347.3246671436149            2.434213683244892             -349.75888082685975           2546.49892674665              0.005126839400252396          0.00786381821632305           
35.5                          397.97971349885               -347.23619334057605           2.520699154167031             -349.75689249474306           2546.49892674665              0.005212494284268804          0.007726097312564249          
36.0                          414.63702251397535            -347.12970457582975           2.6262021818866756            -349.75590675771645           2546.49892674665              0.005298261929808911          0.0075963498727604365         
36.5                          394.9669875417735             -347.256002079253             2.501617337898118             -349.7576194171511            2546.49892674665              0.005381867854699595          0.007468705237541051          
37.0                          395.65889070675917            -347.25239418731815           2.505999671126643             -349.7583938584448            2546.49892674665              0.0054677867929937545         0.007346104299644681          
37.5                          400.61532995009605            -347.21958111919514           2.537392457704936             -349.75697357690007           2546.49892674665              0.00555783992879554           0.00722808288444286           
38.0                          395.0734888223944             -347.2520647599758            2.5022918890847063            -349.75435664906047           2546.49892674665              0.005647209338563703          0.007106265202806365          
38.5                          394.9764809402049             -347.25154836071164           2.501677466594593             -349.7532258273062            2546.49892674665              0.005732646436865838          0.006994245547894498          
39.0                          384.7879705082629             -347.3162265450266            2.4371461129679655            -349.7533726579946            2546.49892674665              0.0058165654359675365         0.0068929434318136555         
39.5                          388.29122876876164            -347.29345750390826           2.4593348322281328            -349.7527923361364            2546.49892674665              0.00589956453083601           0.006806292776535101          
40.0                          403.88986688350616            -347.19369176137167           2.5581325160505464            -349.7518242774222            2546.49892674665              0.0059813828705213975         0.006715140976858003          
40.5                          419.98185184985516            -347.09064438513593           2.66005492947442              -349.75069931461036           2546.49892674665              0.006064016059339009          0.006616482145055184          
41.0                          421.7469821918407             -347.0767666835906            2.671234802239594             -349.74800148583023           2546.49892674665              0.006148811688589915          0.006517499582112263          
41.5                          418.11532786273386            -347.093565627263             2.6482328559465875            -349.74179848320955           2546.49892674665              0.006237546285467145          0.006418473226000602          
42.0                          408.12205488268796            -347.1488452691781            2.584938085148591             -349.73378335432665           2546.49892674665              0.006326546192339258          0.006325756668073278          
42.5                          400.0711415218616             -347.1903710951987            2.5339457108878722            -349.72431680608656           2546.49892674665              0.006417831536239307          0.0062409891146454925         
43.0                          411.1853561034222             -347.10711720153114           2.6043402318765696            -349.7114574334077            2546.49892674665              0.006511904883536704          0.006169995345705605          
43.5                          404.51844011863733            -347.1314209088804            2.5621137341086166            -349.693534642989             2546.49892674665              0.006612317664299679          0.006117996017559646          
44.0                          408.8473238361734             -347.08449765032344           2.5895317485328926            -349.67402939885636           2546.49892674665              0.006711412729556913          0.006070419842626719          
44.5                          423.325882268971              -346.97469786119314           2.6812351413371496            -349.6559330025303            2546.49892674665              0.006809610775757802          0.006023453771089528          
45.0                          403.2143190228241             -347.0836615575839            2.5538537730310846            -349.63751533061503           2546.49892674665              0.00690594581905279           0.00597883411930808           
45.5                          390.10441681555403            -347.1434347543638            2.47081908989472              -349.61425384425854           2546.49892674665              0.007003396282406953          0.005924639984543539          
46.0                          376.56610213501693            -347.2038883160038            2.3850709544833517            -349.5889592704872            2546.49892674665              0.00709890666339358           0.005879315783428034          
46.5                          371.862249316059              -347.20805356437836           2.3552779840883726            -349.56333154846675           2546.49892674665              0.007192613540818578          0.005835077581818823          
47.0                          354.68247271043685            -347.2901618257906            2.2464657836426447            -349.53662760943325           2546.49892674665              0.007288396778984603          0.00579370994734676           
47.5                          346.9867527746116             -347.31038108329574           2.1977231114034046            -349.5081041946991            2546.49892674665              0.007386472575878045          0.005749996607004998          
48.0                          351.1870559603126             -347.25364069988643           2.2243267304531282            -349.47796743033956           2546.49892674665              0.0074848453735165445         0.005702100080696607          
48.5                          330.9238189342944             -347.3528283097173            2.095984700194549             -349.4488130099119            2546.49892674665              0.0075787329064583315         0.005661413686825381          
49.0                          321.408103012473              -347.38581332751227           2.0357146505868617            -349.4215279780991            2546.49892674665              0.007668146698643373          0.005640573352355595          
49.5                          302.15157615897994            -347.4810212949665            1.9137488585994895            -349.394770153566             2546.49892674665              0.007753085876294582          0.005634237108558736          
50.0                          292.8337093866292             -347.51359660596836           1.8547319336280776            -349.36832853959646           2546.49892674665              0.00783519658834443           0.005625643813669079          
50.5                          302.5949012215107             -347.42514843271573           1.916556763304777             -349.3417051960205            2546.49892674665              0.007916144725057266          0.005620002070198984          
51.0                          288.07297710537705            -347.4903402435843            1.8245787036328442            -349.3149189472171            2546.49892674665              0.007995134757095748          0.005627288032227298          
51.5                          273.0608744401352             -347.5607020989953            1.7294959815567275            -349.29019808055205           2546.49892674665              0.008067633312291343          0.005628677187089037          
52.0                          259.9982863374904             -347.6219348315501            1.6467609735531994            -349.26869580510333           2546.49892674665              0.008132228988334319          0.005640034894649471          
52.5                          255.22247021961113            -347.63483935277117           1.616512206491784             -349.25135155926296           2546.49892674665              0.008187022607733447          0.005650685341547401          
53.0                          259.448333281352              -347.594177652695             1.64327771509449              -349.2374553677895            2546.49892674665              0.00823525746008409           0.005660193719692112          
53.5                          262.24328200201666            -347.56249321149403           1.6609801874496293            -349.22347339894367           2546.49892674665              0.008285318502728857          0.005680256288853903          
54.0                          281.8070224963641             -347.4226641766092            1.7848917900860972            -349.2075559666953            2546.49892674665              0.008335828968009783          0.005720471120335136          
54.5                          284.5028343215465             -347.38824589476786           1.8019663553391587            -349.19021225010704           2546.49892674665              0.008386648254112146          0.005765376310512494          
55.0                          288.75857117117505            -347.3438758823394            1.8289210766813737            -349.17279695902073           2546.49892674665              0.008438167511048705          0.005803360714632891          
55.5                          297.8429950922804             -347.27133386056596           1.8864594358422135            -349.15779329640816           2546.49892674665              0.008486230243364151          0.0058335534448270025         
56.0                          296.47366806682265            -347.2666213454458            1.877786477503448             -349.14440782294923           2546.49892674665              0.00852670225719632           0.005879286923986288          
56.5                          298.57521441378566            -347.24216996143485           1.891097121035151             -349.13326708247              2546.49892674665              0.008558164031338631          0.00594022830353056           
