CMo16S32_869fbd
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.00000000000006            -344.5488650306413            1.9001213393563958            -346.4489863699977            2546.49892674665              0.0                           0.017471269418179326          
250.0                         295.48815294238614            -347.7636751386976            1.871544483109447             -349.63521962180704           2546.49892674665              0.005286822235032382          0.006410698981831882          
500.0                         266.26578461647335            -348.41279826182483           1.6864576643007827            -350.09925592612564           2546.49892674665              0.005513563865693932          0.00754123008011908           
750.0                         408.7985953269756             -347.9123483107024            2.589223114932353             -350.5015714256347            2546.49892674665              0.005068256819664586          0.008531137041315825          
1000.0                        363.34974547752205            -347.83018905031804           2.3013620167718485            -350.1315510670899            2546.49892674665              0.0060747046922663625         0.0062694746501714355         
1250.0                        348.2896631259912             -347.52286608762137           2.2059754039431536            -349.72884149156454           2546.49892674665              0.006039348144818321          0.00937305773373238           
1500.0                        295.51830595173095            -348.08514682184716           1.8717354643644535            -349.9568822862116            2546.49892674665              0.008180811463989083          0.009729897984323463          
1750.0                        318.19098679801834            -348.19671219430154           2.015338280019279             -350.21205047432085           2546.49892674665              0.006646530537195597          0.010206001273641832          
2000.0                        316.17908355665145            -348.1595820148271            2.0025954124138075            -350.1621774272409            2546.49892674665              0.005266666234591             0.008141285888307247          
2250.0                        321.57970223580935            -348.3611055689054            2.0368015150737895            -350.39790708397913           2546.49892674665              0.0048257865859600785         0.007483740465288041          
2500.0                        328.65287065059215            -348.0244367030438            2.081601109213091             -350.1060378122569            2546.49892674665              0.005057961937533746          0.009270504703582127          
2750.0                        275.33667799330556            -348.4295254305866            1.7439103245419343            -350.17343575512854           2546.49892674665              0.004758488257831091          0.010785189391085399          
3000.0                        247.2419146453243             -348.4020178814613            1.565965460003044             -349.96798334146433           2546.49892674665              0.005080296574695878          0.009976408238716261          
3250.0                        311.3689188384694             -347.9558427517282            1.972129090324351             -349.92797184205256           2546.49892674665              0.005250780868352113          0.007375299326287682          
3500.0                        296.7396323562123             -347.7659926583627            1.879471025576035             -349.6454636839387            2546.49892674665              0.007174280692467281          0.008234557788031642          
3750.0                        247.97377586302696            -347.83733704878136           1.5706008770603912            -349.40793792584174           2546.49892674665              0.007064405357729454          0.008610504478703986          
4000.0                        336.7658362826511             -347.7693594576878            2.1329865062895585            -349.9023459639774            2546.49892674665              0.0062389681887968515         0.010603172988616301          
4250.0                        343.4018681798601             -347.8034208896294            2.1750173923446803            -349.9784382819741            2546.49892674665              0.0064971336876046785         0.010041715247290426          
4500.0                        321.9067628244978             -348.0469288364076            2.038873031086554             -350.0858018674941            2546.49892674665              0.006136220818833759          0.008034477734232612          
4750.0                        268.11969673193283            -348.17183473366674           1.6981998575403692            -349.8700345912071            2546.49892674665              0.00686639333382112           0.006524161903683907          
5000.0                        263.4995190518705             -348.48045228795934           1.6689368635353539            -350.1493891514947            2546.49892674665              0.006137037195642627          0.00693703474240005           
