T: 291.037967
E_tot: -211.691126
E_kin: 2.407651
E_pot: -214.098777
V: 1404.391071
D: 0.000000
Cv: 1316.509091
B: 30.655960
G: 17.746080
E: 44.627028
T_D: 337.584754
