Cl32Na32_82254e
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           
135                           276.50667447945915            -211.5997806921041            2.287439380257492             -213.8872200723616            1404.3910705817434            0.0229262065240803            
136                           289.84869354193876            -211.48327126267412           2.3978130624592544            -213.88108432513337           1404.3910705817434            0.023003595038568234          
137                           272.1525990847363             -211.6228907445818            2.251419694507595             -213.8743104390894            1404.3910705817434            0.023083654376687763          
138                           264.42783478438685            -211.68230124993758           2.187515522584471             -213.86981677252206           1404.3910705817434            0.02316508661800618           
139                           267.1185680646134             -211.6600177647973            2.209774982608525             -213.86979274740582           1404.3910705817434            0.023235102875151504          
140                           266.0420332568356             -211.66863477780223           2.2008692007927166            -213.86950397859493           1404.3910705817434            0.023303433188545015          
141                           260.71147342847223            -211.71091186467592           2.1567714136663416            -213.86768327834227           1404.3910705817434            0.023354761287065432          
142                           268.07049384215725            -211.6505291437408            2.2176499191348684            -213.86817906287567           1404.3910705817434            0.023414397101967344          
143                           285.75514948935734            -211.50131023197272           2.3639486579622515            -213.86525888993498           1404.3910705817434            0.023461104236816476          
144                           307.15384079428344            -211.31693902442927           2.5409722660505896            -213.85791129047988           1404.3910705817434            0.02350091670156435           
145                           312.48020323403983            -211.26579435989166           2.5850353297041515            -213.8508296895958            1404.3910705817434            0.02354381835611531           
146                           307.6659170193216             -211.2981118309644            2.5452084868400195            -213.8433203178044            1404.3910705817434            0.023589762135571443          
147                           304.01024311481524            -211.3180033922087            2.514966423185354             -213.83296981539405           1404.3910705817434            0.023646232498433017          
148                           317.7556673658732             -211.19746508772337           2.6286773301260546            -213.82614241784944           1404.3910705817434            0.02366881814891243           
149                           305.3651931581895             -211.29714498275052           2.52617543321497              -213.8233204159655            1404.3910705817434            0.02367670336693276           
150                           305.0978492904864             -211.30302463787316           2.523963794410208             -213.82698843228337           1404.3910705817434            0.02366376782476984           
151                           308.0045941299682             -211.28050113906437           2.5480102396785114            -213.8285113787429            1404.3910705817434            0.023661424413494846          
152                           287.295580452408              -211.45055672204668           2.376692084333725             -213.8272488063804            1404.3910705817434            0.02365049833152506           
153                           275.85335003484516            -211.54426730740545           2.282034664203139             -213.8263019716086            1404.3910705817434            0.02364587388339175           
154                           298.7428958382055             -211.35738312077783           2.4713915705613023            -213.82877469133913           1404.3910705817434            0.02362771375102048           
155                           317.2510770557059             -211.2037375715994            2.624503037593891             -213.82824060919327           1404.3910705817434            0.023612663370486075          
156                           305.7116716475839             -211.30128825612346           2.5290417240289074            -213.83032998015236           1404.3910705817434            0.02359414856879638           
157                           269.6535941230889             -211.60502178875362           2.230746333289489             -213.8357681220431            1404.3910705817434            0.023576713141637933          
158                           269.1069697662252             -211.61084154816479           2.2262243083421636            -213.83706585650694           1404.3910705817434            0.023567563121275194          
159                           256.4930670719614             -211.71210467918704           2.1218740686384976            -213.83397874782554           1404.3910705817434            0.02356913187449734           
160                           267.8016575024694             -211.61411820994883           2.21542593365096              -213.82954414359978           1404.3910705817434            0.023545743540487316          
161                           260.760655900212              -211.67306438916754           2.1571782824078927            -213.83024267157543           1404.3910705817434            0.023502157328380166          
162                           259.7443821863799             -211.68837427840037           2.148771018754976             -213.83714529715536           1404.3910705817434            0.023434112140176194          
163                           268.4657018528277             -211.62368259439825           2.220919331595536             -213.84460192599377           1404.3910705817434            0.023374743877385376          
164                           248.21204059539508            -211.80075781802066           2.0533681415858767            -213.85412595960653           1404.3910705817434            0.023345697522127815          
165                           245.38627791495256            -211.8344802059943            2.029991632332801             -213.86447183832712           1404.3910705817434            0.023304615054494455          
166                           261.5297858313953             -211.7076155105591            2.163541015229571             -213.87115652578868           1404.3910705817434            0.023239328694657908          
167                           259.13175968366               -211.73165953895395           2.143703015096144             -213.8753625540501            1404.3910705817434            0.02318133419800469           
168                           264.78425811687475            -211.69170217312572           2.1904640834765736            -213.8821662566023            1404.3910705817434            0.02313403354125962           
169                           258.946797394553              -211.7478674962597            2.1421728891967877            -213.89004038545647           1404.3910705817434            0.023112699455117902          
170                           255.12983810161208            -211.7873092594124            2.110596570050244             -213.89790582946264           1404.3910705817434            0.023099609656767994          
171                           267.74302805920235            -211.69516961414746           2.214940913542045             -213.9101105276895            1404.3910705817434            0.023085232036380104          
172                           292.33434409384546            -211.5065730482436            2.4183759474915743            -213.92494899573518           1404.3910705817434            0.02305599389494881           
173                           307.8955582623588             -211.39400757047852           2.547108225512308             -213.94111579599084           1404.3910705817434            0.023013858338356924          
174                           285.4902669363726             -211.59321503970847           2.3617573807210017            -213.95497242042947           1404.3910705817434            0.0229840735858373            
175                           265.78267269577003            -211.77425176294594           2.1987236049868146            -213.97297536793275           1404.3910705817434            0.022961969134153187          
176                           289.15605696556173            -211.59959338328792           2.3920831314042657            -213.9916765146922            1404.3910705817434            0.022958240354603785          
177                           283.4795179390229             -211.65789208417993           2.3451231839190267            -214.00301526809895           1404.3910705817434            0.022974904443397615          
178                           280.4338226265563             -211.69171909227927           2.31992725180955              -214.01164634408883           1404.3910705817434            0.022977375089815927          
179                           273.7036025009899             -211.75332073475093           2.2642505829479243            -214.01757131769887           1404.3910705817434            0.022979928477600515          
180                           271.35434230701435            -211.7832316899017            2.244816005853944             -214.02804769575565           1404.3910705817434            0.022967562159354405          
181                           263.13181975385913            -211.8649608447476            2.1767940605300176            -214.04175490527763           1404.3910705817434            0.02296986470168459           
182                           262.82257421974646            -211.8872601968248            2.1742357844441695            -214.06149598126896           1404.3910705817434            0.022957713762938325          
183                           277.1393290955042             -211.785260641437             2.2926731023206846            -214.07793374375768           1404.3910705817434            0.02297616734339489           
184                           275.1971786056352             -211.8168323439432            2.2766063960783267            -214.09343874002153           1404.3910705817434            0.023002257849794972          
185                           284.3280712491809             -211.75508223592735           2.3521429575341024            -214.10722519346146           1404.3910705817434            0.02301553127432564           
186                           291.3052141741772             -211.70762457443678           2.4098623291129866            -214.11748690354977           1404.3910705817434            0.023027838835416568          
187                           287.9473974204571             -211.74610575955845           2.382084329581484             -214.12819008913993           1404.3910705817434            0.023003451757658184          
188                           277.50721987299545            -211.84321206024438           2.295716529224036             -214.1389285894684            1404.3910705817434            0.022960718182349214          
189                           286.15121418618503            -211.7832980267049            2.3672251574766263            -214.15052318418154           1404.3910705817434            0.022886838039247823          
190                           299.4365336481029             -211.68485921320408           2.477129784457881             -214.16198899766195           1404.3910705817434            0.022825999563985806          
191                           280.3741492134949             -211.8502919498219            2.319433595317358             -214.16972554513924           1404.3910705817434            0.022784677262743126          
192                           281.7304057159696             -211.8444587957928            2.3306534132090286            -214.17511220900184           1404.3910705817434            0.022758809885242415          
193                           301.2243191143567             -211.68798341418528           2.491919484875275             -214.17990289906055           1404.3910705817434            0.022727572504985128          
194                           324.2810516400169             -211.5003299301068            2.6826594663189303            -214.18298939642574           1404.3910705817434            0.022701506997740234          
195                           319.994683667678              -211.5389825656479            2.647199899504998             -214.1861824651529            1404.3910705817434            0.022687019244296825          
196                           332.746824503808              -211.43870795250996           2.7526937331929817            -214.19140168570294           1404.3910705817434            0.02267192514406886           
197                           340.1244800365066             -211.38669683314117           2.8137264002388656            -214.20042323338004           1404.3910705817434            0.022628448078029748          
198                           329.6269329324096             -211.4761176287389            2.7268840023574237            -214.20300163109633           1404.3910705817434            0.022601220426052854          
199                           301.9677349652329             -211.70656229176166           2.4980694944416015            -214.20463178620327           1404.3910705817434            0.022564620738913507          
200                           316.9955179423511             -211.5884197789377            2.622388889785445             -214.21080866872313           1404.3910705817434            0.02252400676804237           
201                           310.429658450758              -211.65331979980027           2.5680719168061064            -214.22139171660638           1404.3910705817434            0.022470104644394504          
202                           308.9160458037717             -211.67593709186667           2.5555503486317024            -214.23148744049837           1404.3910705817434            0.02240608795891652           
203                           326.72404548498474            -211.53904968992327           2.7028694678938514            -214.24191915781714           1404.3910705817434            0.022325273215443142          
204                           313.5216965440667             -211.6555854006974            2.593651225924795             -214.24923662662218           1404.3910705817434            0.022259191596831058          
205                           314.2030531455781             -211.65364135595075           2.5992878418409555            -214.2529291977917            1404.3910705817434            0.02221303002706372           
206                           314.49293596190967            -211.6538300375258            2.601685937188871             -214.25551597471468           1404.3910705817434            0.022194835482329162          
207                           301.03396469222315            -211.7673567834487            2.4903447518160666            -214.25770153526474           1404.3910705817434            0.022201160965403963          
