T: 299.860165
E_tot: 18.533436
E_kin: 19.379956
E_pot: -0.846520
V: 807142.851325
D: 0.000000
Cv: 339.320659
B: 0.003103
G: 0.001836
E: 0.004600
T_D: 6.010191
