T: 300.462658
E_tot: 38.559625
E_kin: 19.418895
E_pot: 19.140730
V: 5897.506949
D: 0.000000
Cv: 386.480757
B: 123.644709
G: 59.102880
E: 152.939920
T_D: 376.917328
