CMo16S32_375a60
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.0                         -344.54886503064137           1.9001213393563954            -346.4489863699978            2546.49892674665              0.0                           0.017471269418179305          
0.5                           312.4566671279837             -344.5209465399932            1.979018602780199             -346.49996514277336           2546.49892674665              1.6249771721442483e-06        0.01745921026194772           
1.0                           329.7920719172214             -344.47880151007814           2.0888165113349046            -346.56761802141307           2546.49892674665              6.664122159379304e-06         0.017450765335769832          
1.5                           322.6583695929325             -344.6051648983418            2.0436335112849124            -346.6487984096267            2546.49892674665              1.4818273684556744e-05        0.017437222557638875          
2.0                           340.1485776459348             -344.5947000230654            2.1544119031225546            -346.74911192618794           2546.49892674665              2.5781536295711703e-05        0.017430907993496152          
2.5                           366.48929325725925            -344.5437429895513            2.3212470892125405            -346.8649900787638            2546.49892674665              3.9672365242464266e-05        0.017399111982971335          
3.0                           396.73808185211215            -344.48243115982183           2.512834984875075             -346.9952661446969            2546.49892674665              5.666369643324823e-05         0.017346038898786248          
3.5                           416.0553938684777             -344.4994032262091            2.635185774146082             -347.13458900035516           2546.49892674665              7.673339478647364e-05         0.017287295195950746          
4.0                           435.44309090274396            -344.5201952077838            2.757982363665368             -347.27817757144913           2546.49892674665              9.969087684765114e-05         0.017229608380663893          
4.5                           443.07859617437043            -344.6200430482764            2.8063436520099874            -347.4263867002864            2546.49892674665              0.00012646984420977908        0.017158341624625248          
5.0                           464.79090318257096            -344.6360935227955            2.9438637115864514            -347.57995723438194           2546.49892674665              0.00015578451039308499        0.017071509851223972          
5.5                           469.70295819233564            -344.75419519021165           2.9749753800669394            -347.7291705702786            2546.49892674665              0.00018862968650031439        0.016985771858785505          
6.0                           475.3238888222612             -344.86699214967274           3.0105768808568176            -347.87756903052957           2546.49892674665              0.00022392446126958277        0.016880128299824573          
6.5                           476.16203881191325            -345.0104054900222            3.0158855031265484            -348.02629099314873           2546.49892674665              0.000261652428591007          0.01677993000043188           
7.0                           478.94493033225694            -345.14187294204635           3.0335116083362785            -348.1753845503826            2546.49892674665              0.00030098205132271657        0.016681185174100967          
7.5                           483.30665690044583            -345.26175193015973           3.061137640765123             -348.3228895709249            2546.49892674665              0.0003426005233381619         0.016585480154205055          
8.0                           501.63059409509617            -345.28945757356394           3.1771966543803947            -348.46665422794433           2546.49892674665              0.00038623217061217627        0.016472356584480694          
8.5                           520.9734238925829             -345.3081105246704            3.2997090665862054            -348.6078195912566            2546.49892674665              0.00043277683671013613        0.016358123923223177          
9.0                           521.0364219520857             -345.44430010053935           3.3001080797768703            -348.7444081803162            2546.49892674665              0.00048161906451665355        0.016247057734842443          
9.5                           540.5080854611055             -345.4543050953716            3.4234364909310555            -348.87774158630265           2546.49892674665              0.0005334784424164395         0.01614441752161409           
10.0                          540.5415360180731             -345.57950306072087           3.423648357988081             -349.00315141870897           2546.49892674665              0.0005881565675327496         0.01606583627838897           
10.5                          517.5414664394933             -345.83810113818646           3.277971947944943             -349.1160730861314            2546.49892674665              0.0006435785171253447         0.016010923774111424          
11.0                          495.08308935034404            -346.08145541031104           3.1357264760969255            -349.21718188640796           2546.49892674665              0.0006984992188655929         0.015971609722351014          
11.5                          490.6358925490899             -346.2025873094694            3.1075590976223237            -349.3101464070917            2546.49892674665              0.0007543809169973264         0.015941474455278718          
12.0                          500.97009608008096            -346.22193855007015           3.173013233137285             -349.39495178320743           2546.49892674665              0.0008125728813640812         0.01591308250559399           
12.5                          467.6038809214546             -346.5084759317787            2.9616803750157423            -349.4701563067945            2546.49892674665              0.000870425580715915          0.015880057542539173          
13.0                          481.0414765325994             -346.48668778033505           3.046790582250336             -349.53347836258536           2546.49892674665              0.0009301338069512766         0.015854644109869698          
13.5                          471.21231829672246            -346.61033010164624           2.984535271210668             -349.59486537285693           2546.49892674665              0.00099161056574885           0.015802606676929065          
14.0                          457.96371890938383            -346.7540510099277            2.900622116502447             -349.65467312643017           2546.49892674665              0.00105228107689255           0.015743885801918055          
14.5                          430.9742115433227             -346.97691531733716           2.7296776535525495            -349.7065929708897            2546.49892674665              0.0011138788939311786         0.015678411977551595          
15.0                          435.6626271231744             -346.9921926795498            2.7593728485227067            -349.75156552807255           2546.49892674665              0.0011758940466281014         0.01560296590492597           
15.5                          440.55888800448               -347.0025920027889            2.7903844811347893            -349.79297648392367           2546.49892674665              0.0012374636868934684         0.015502891098723251          
16.0                          451.6681855484437             -346.9734390153852            2.8607478588966058            -349.83418687428184           2546.49892674665              0.0013001316661025947         0.015372530235614754          
16.5                          442.9289728737209             -347.063748034415             2.8053959772552237            -349.86914401167024           2546.49892674665              0.0013639897298615292         0.01524359878319483           
17.0                          445.20716029103795            -347.077132160429             2.8198254190108814            -349.8969575794399            2546.49892674665              0.0014266782332571775         0.015138831388936853          
17.5                          449.1258372075459             -347.07700988519196           2.8446452911145483            -349.9216551763065            2546.49892674665              0.0014909650731083609         0.015025319963009617          
18.0                          458.084384486563              -347.0426894164505            2.901386380629527             -349.94407579708              2546.49892674665              0.0015561615862810048         0.014916057027061653          
18.5                          432.7513872345946             -347.220499928534             2.7409338184017864            -349.9614337469358            2546.49892674665              0.001619621571073674          0.014821431876905435          
19.0                          427.068942890376              -347.27091113871893           2.7049427058746036            -349.97585384459353           2546.49892674665              0.0016819237388045313         0.014724300818841048          
19.5                          392.97198022401153            -347.4975150198237            2.488981484642612             -349.98649650446634           2546.49892674665              0.0017416366393773295         0.014634109340528058          
20.0                          366.27527757823776            -347.68151753877135           2.319891570016989             -350.0014091087883            2546.49892674665              0.0017945103782669692         0.014533406613332946          
20.5                          358.7162784630521             -347.7410799412869            2.2720148516071874            -350.0130947928941            2546.49892674665              0.001846698824874626          0.014437783897142406          
21.0                          337.473401426138              -347.89104267965587           2.137468038383306             -350.0285107180392            2546.49892674665              0.0018943477978295381         0.014338926633554265          
21.5                          350.00399408731954            -347.82669064581063           2.2168335267509516            -350.0435241725616            2546.49892674665              0.0019414475819355414         0.01424695555002465           
22.0                          358.19587426499476            -347.7860156632713            2.2687187478677893            -350.0547344111391            2546.49892674665              0.001992853100561026          0.014134632524517007          
22.5                          320.92026196642894            -348.0315366358769            2.0326247933141874            -350.0641614291911            2546.49892674665              0.002041985608622766          0.014014217403828112          
23.0                          319.7635011955341             -348.0443686531569            2.0252981738964952            -350.06966682705337           2546.49892674665              0.0020894076498335534         0.013913225210207221          
23.5                          326.4857146400073             -348.0054343491316            2.067874911275002             -350.0733092604066            2546.49892674665              0.002135754643505683          0.013830001731444606          
24.0                          316.64050866088144            -348.0719225580274            2.005517958037348             -350.0774405160647            2546.49892674665              0.0021798643619712617         0.013747173368916732          
24.5                          303.23461717439403            -348.16202676418243           1.9206085564154445            -350.0826353205979            2546.49892674665              0.002217522244379659          0.013683668944403834          
25.0                          306.1160754437605             -348.1472927012583            1.9388589575690718            -350.0861516588274            2546.49892674665              0.0022529468645678947         0.013641015642810986          
25.5                          302.9244633177714             -348.171307089225             1.9186441232106035            -350.0899512124356            2546.49892674665              0.002288851880513662          0.013600858079092032          
26.0                          297.64656484381436            -348.21069313363336           1.8852152981528625            -350.0959084317862            2546.49892674665              0.0023214518355642953         0.013554037277464992          
