T: 298.857585
E_tot: -1453.892281
E_kin: 19.315159
E_pot: -1473.207440
V: 5549.922747
D: 0.000000
Cv: 377.910500
B: 337.955037
G: 213.398338
E: 528.876982
T_D: 708.371930
