CMo16S32_a35f5a
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.0000000000002             -344.5488650306413            1.9001213393563967            -346.4489863699977            2546.49892674665              0.0                           0.017471269418179333          
250.0                         352.2521320851943             -346.2560437689116            2.2310726433628845            -348.4871164122745            2546.49892674665              0.007272159512381585          0.010046265203961872          
500.0                         460.9765082641739             -346.5918838023239            2.9197043343158553            -349.5115881366397            2546.49892674665              0.046888461062811755          0.005976902120080534          
750.0                         421.52818915863554            -347.22261524659694           2.6698490245352753            -349.8924642711322            2546.49892674665              0.04674998335234186           0.006948174335239688          
1000.0                        307.7784137935373             -348.2498014865307            1.9493877728078766            -350.1991892593386            2546.49892674665              0.044680485779669495          0.008109060324505311          
1250.0                        304.140865309246              -348.34594402082143           1.9263484944813918            -350.2722925153028            2546.49892674665              0.044000461126102286          0.006272806694808963          
1500.0                        292.6387363119206             -348.6517160305443            1.8534970252952319            -350.50521305583953           2546.49892674665              0.04019769826681428           0.005885923691906318          
1750.0                        287.43442288967185            -348.2857272775517            1.8205342686608528            -350.1062615462126            2546.49892674665              0.04133566995326058           0.00345233602796762           
2000.0                        320.2769189587751             -348.2885332936246            2.028550027389625             -350.3170833210142            2546.49892674665              0.04314864349986526           0.007919052647044506          
2250.0                        319.3235649659901             -348.2033265643526            2.022511733170787             -350.2258382975234            2546.49892674665              0.03640409638073758           0.007027902298478328          
2500.0                        323.95647448876               -348.5946606380663            2.0518553673291953            -350.6465160053955            2546.49892674665              0.04586706064229845           0.005878851789556148          
2750.0                        309.8392136566369             -348.29033542118583           1.9624403387946043            -350.2527757599804            2546.49892674665              0.03828357075592902           0.00833134047552553           
3000.0                        351.88649527158714            -348.1568263217537            2.2287567956562535            -350.38558311740996           2546.49892674665              0.04086921267462407           0.008337446464401542          
3250.0                        355.2773658480856             -348.12469032143395           2.250233680794255             -350.3749240022282            2546.49892674665              0.039214563345089715          0.00886852211884417           
3500.0                        365.77717836279476            -347.93995312105625           2.3167367401890555            -350.2566898612453            2546.49892674665              0.03867266887770472           0.007034933746819146          
3750.0                        313.3238971221712             -348.18925681995984           1.9845114101738182            -350.17376823013365           2546.49892674665              0.039163135013684895          0.008698097639984881          
4000.0                        345.448718559194              -348.3315006207755            2.1879816059588206            -350.51948222673434           2546.49892674665              0.04382047638706606           0.006772277584933102          
4250.0                        315.19953754436943            -348.4894333647947            1.996391224811079             -350.4858245896058            2546.49892674665              0.039245414058354564          0.005652895607828012          
4500.0                        308.3551336307116             -348.57584689532325           1.9530405650393599            -350.5288874603626            2546.49892674665              0.04217818216795178           0.003384195320133452          
4750.0                        300.414507250349              -348.60803322096217           1.9027467195954157            -350.5107799405576            2546.49892674665              0.04806210405509179           0.006135519085410649          
5000.0                        293.5396832755463             -348.70366300443396           1.8592033871326101            -350.56286639156656           2546.49892674665              0.04541978692871676           0.005990511705840938          
5250.0                        279.7482214960831             -348.87480538521464           1.7718518843723565            -350.646657269587             2546.49892674665              0.03943207602643141           0.006736151596818411          
5500.0                        239.51459625107705            -349.04321139115706           1.5170226514133427            -350.5602340425704            2546.49892674665              0.044280479584603086          0.007781856919335395          
5750.0                        251.2376321820368             -348.4658151386929            1.5912732871948707            -350.0570884258878            2546.49892674665              0.04179431814612398           0.005721310121140185          
6000.0                        280.7994575899338             -348.77661634086326           1.7785101381544477            -350.5551264790177            2546.49892674665              0.04270185705903098           0.006345531171859581          
6250.0                        280.5848974604251             -348.42679222490176           1.777151170552266             -350.203943395454             2546.49892674665              0.04073152809165013           0.004941515350538878          
6500.0                        277.0748499649797             -348.77976530943187           1.7549194500580985            -350.53468475948995           2546.49892674665              0.04396966779310583           0.0032034174367175303         
6750.0                        332.78402985336044            -348.42384368510994           2.1077667884046196            -350.53161047351455           2546.49892674665              0.04610780153566108           0.002660404502328582          
7000.0                        320.4176517370923             -348.64778439981546           2.0294413919070493            -350.6772257917225            2546.49892674665              0.0487135819370527            0.004798180950763898          
7250.0                        310.6524563926852             -348.6998276743888            1.9675912050507443            -350.66741887943954           2546.49892674665              0.0390693354874435            0.006626467686395676          
7500.0                        417.7151441076194             -348.04007689047245           2.6456981969707316            -350.6857750874432            2546.49892674665              0.04015216564711225           0.007570160616993231          
7750.0                        335.3554495737279             -348.15010779762173           2.12405348668166              -350.2741612843034            2546.49892674665              0.04282822703827135           0.009093362364271818          
8000.0                        370.3371221739639             -348.350615513371             2.345618228661951             -350.696233742033             2546.49892674665              0.040844554347823             0.007888181857527389          
8250.0                        377.8976372795946             -348.05859027312226           2.3935045489577353            -350.45209482207997           2546.49892674665              0.046302628589498726          0.00560487457606896           
8500.0                        346.33537930959267            -348.35158600963774           2.193597482667495             -350.5451834923052            2546.49892674665              0.040900328742959555          0.0038982238753483434         
8750.0                        349.0918299350833             -348.31133420457246           2.2110561181820847            -350.5223903227545            2546.49892674665              0.04202211816052984           0.0047798957058645475         
9000.0                        271.30570551295887            -348.7048255713786            1.7183792017810506            -350.4232047731596            2546.49892674665              0.04568032185233707           0.0034149107635256734         
9250.0                        312.1437135334527             -348.63651450034615           1.9770364367695437            -350.6135509371157            2546.49892674665              0.04233320016247992           0.0033844190565336676         
9500.0                        282.4993793984628             -348.4381267578106            1.7892769971665252            -350.22740375497716           2546.49892674665              0.03861330031997413           0.006207851237776584          
9750.0                        276.00395296380634            -348.484659600805             1.7481366692441573            -350.23279627004916           2546.49892674665              0.048044273238307414          0.006521181049204444          
10000.0                       287.1198141807589             -348.4303384951304            1.8185416195896766            -350.24888011472007           2546.49892674665              0.04342055994720841           0.0053905110235320216         
10250.0                       299.5129014484636             -348.48165988973005           1.897036184849249             -350.3786960745793            2546.49892674665              0.04040368407175185           0.00650275861599977           
10500.0                       285.40017484857657            -348.0378294623787            1.8076498749527556            -349.8454793373314            2546.49892674665              0.04349806326440082           0.006332329118195566          
10750.0                       357.63866647809755            -348.15959291125307           2.2651895398466597            -350.42478245109976           2546.49892674665              0.04282914682605712           0.006836933884717237          
11000.0                       330.5396083681242             -348.3526977439663            2.093551211209262             -350.4462489551756            2546.49892674665              0.047663588105003436          0.005450311290605762          
11250.0                       328.82338567314474            -349.0204950029445            2.0826811066565343            -351.103176109601             2546.49892674665              0.07420716083427438           0.004496196081818575          
11500.0                       314.0733217067435             -349.0659721354461            1.989258068991765             -351.05523020443786           2546.49892674665              0.06798093783038013           0.004018577587930454          
11750.0                       335.4201073910191             -348.2665048730746            2.124463012342964             -350.3909678854176            2546.49892674665              0.07468961739422297           0.002802062590581711          
12000.0                       299.22862645036116            -348.70634746536615           1.8952356615487826            -350.60158312691493           2546.49892674665              0.06369259650680427           0.0033659770102976105         
12250.0                       348.674244752519              -348.66291774388037           2.208411243127453             -350.8713289870078            2546.49892674665              0.07150205458916663           0.0028126579963926174         
12500.0                       306.44093585066605            -349.06023023021226           1.940916538207316             -351.0011467684196            2546.49892674665              0.06288452381237747           0.005147944566842124          
12750.0                       287.5217129638094             -349.06506586951537           1.8210871411027953            -350.88615301061816           2546.49892674665              0.0713480047810024            0.004550811690815307          
13000.0                       346.4869500404637             -348.241849137593             2.194557491934661             -350.4364066295277            2546.49892674665              0.06602049752001095           0.004539296956827257          
13250.0                       326.1074552524253             -348.8752720110793            2.0654791154944805            -350.9407511265738            2546.49892674665              0.07432369909601741           0.004831108311883994          
13500.0                       327.2945859253476             -349.1450232741199            2.0729980899085607            -351.21802136402846           2546.49892674665              0.07161021639142881           0.004064524879781426          
13750.0                       255.13889262079104            -349.490733762966             1.6159828478950833            -351.1067166108611            2546.49892674665              0.06677652960115683           0.00563371968695293           
14000.0                       239.8105291561028             -349.29668157458747           1.5188970128395332            -350.815578587427             2546.49892674665              0.06711935974388933           0.006029022789003908          
14250.0                       294.45165423315285            -349.31662831857903           1.8649795720573485            -351.18160789063637           2546.49892674665              0.06777107233061962           0.003613488736236592          
14500.0                       354.66909984338264            -348.77264970721427           2.246381083409118             -351.0190307906234            2546.49892674665              0.0613957299575864            0.002661825318318443          
14750.0                       314.5907244484395             -348.9296866572367            1.9925351622935585            -350.92222181953025           2546.49892674665              0.0649794753787521            0.0036989009834899867         
15000.0                       275.2075568327655             -349.05966630140034           1.7430925049669186            -350.80275880636725           2546.49892674665              0.06404658643633332           0.005549706509661704          
15250.0                       272.4490334302252             -349.3897296097302            1.725620741025983             -351.11535035075616           2546.49892674665              0.06406268783188203           0.004428335789869121          
15500.0                       314.08607536939985            -349.1508563006755            1.9893388473469926            -351.1401951480225            2546.49892674665              0.06287607123356415           0.003137719029359203          
15750.0                       405.1525110560515             -348.22003220819425           2.5661297731714376            -350.7861619813657            2546.49892674665              0.0625346215676943            0.003352290913147435          
16000.0                       360.0016464485929             -348.6162097743968            2.2801560354013595            -350.89636580979817           2546.49892674665              0.0681833888138477            0.002154581423507221          
