T: 49.977527
E_tot: -31.531838
E_kin: 3.230046
E_pot: -34.761885
V: 19692.756996
D: 0.000000
Cv: 539.086513
B: 2.120496
G: 1.237926
E: 3.108812
T_D: 84.061396
