CMo16S32_d4c093
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             300.00000000000017            -344.54886503064137           1.9001213393563963            -346.4489863699978            2546.49892674665              0.0                           0.017471269418179305          
0.5                           281.81613692829717            -344.6627797606624            1.7849495185081377            -346.4477292791705            2546.49892674665              1.4279179912143705e-06        0.017449283006870094          
1.0                           270.4368135059269             -344.7529813615871            1.7128758676338587            -346.46585722922094           2546.49892674665              5.5781743248190705e-06        0.017411308023982174          
1.5                           268.1230938543434             -344.8032867848673            1.6982213740229848            -346.50150815889026           2546.49892674665              1.1983885206414107e-05        0.01735424992750542           
2.0                           293.09229784481363            -344.704638432485             1.8563697651197695            -346.5610081976048            2546.49892674665              2.0775406267128504e-05        0.017276650821821823          
2.5                           303.4159654457609             -344.72142551592634           1.9217571688163766            -346.6431826847427            2546.49892674665              3.184578522571281e-05         0.017172371315009847          
3.0                           327.1461800823836             -344.66769205577856           2.0720581262115574            -346.73975018199013           2546.49892674665              4.5556926374449124e-05        0.017038946033581016          
3.5                           358.53195401414416            -344.57599157505314           2.2708473888780705            -346.8468389639312            2546.49892674665              6.217996157492689e-05         0.016893781744318923          
4.0                           377.9782538396031             -344.56904876925836           2.394015153110994             -346.9630639223694            2546.49892674665              8.195491727836951e-05         0.016728923906964614          
4.5                           387.25485709464425            -344.63836656630326           2.4527707257831497            -347.0911372920864            2546.49892674665              0.00010551295666354034        0.016541700481534912          
5.0                           384.7299744656471             -344.79107792139314           2.436778781240724             -347.22785670263386           2546.49892674665              0.00013116734047040373        0.01633079302985954           
5.5                           417.74909456702017            -344.7278480186827            2.6459132302786927            -347.3737612489614            2546.49892674665              0.00015968756269362454        0.016126260940346842          
6.0                           435.9720942369882             -344.7724294061828            2.761332932078662             -347.5337623382615            2546.49892674665              0.0001913018814302367         0.015922212645729003          
6.5                           437.7257587119995             -344.9218442646627            2.772440183048796             -347.6942844477115            2546.49892674665              0.00022643668588602365        0.015706596437151544          
7.0                           439.2467691236257             -345.0710447128352            2.7820738641838436            -347.8531185770191            2546.49892674665              0.0002639641174639805         0.015473293212161359          
7.5                           492.5424747065234             -344.8947012080888            3.119634889097576             -348.0143360971864            2546.49892674665              0.00030310838845403967        0.015236698745113351          
8.0                           514.9610521198996             -344.919395969191             3.261628280234807             -348.1810242494258            2546.49892674665              0.0003456324468492702         0.014979656931196959          
8.5                           541.0222868352384             -344.91681931537494           3.426693307610111             -348.34351262298503           2546.49892674665              0.0003915740619627465         0.014722589638066878          
9.0                           557.4570515602903             -344.96751935321686           3.53078679814802              -348.4983061513649            2546.49892674665              0.00043943442493685317        0.014493018713181184          
9.5                           575.9743220012926             -345.0006087255426            3.648070333853293             -348.6486790593959            2546.49892674665              0.0004915304462803743         0.014253149941837592          
10.0                          585.9740007993786             -345.0774247484479            3.7114056774231354            -348.7888304258711            2546.49892674665              0.0005476564381326176         0.01401741390666887           
10.5                          598.3058023656206             -345.13167215880657           3.789512075118886             -348.92118423392543           2546.49892674665              0.0006080485714480788         0.01379111537899197           
11.0                          584.1453125424541             -345.3425665268547            3.6998232454897604            -349.04238977234445           2546.49892674665              0.0006745254071109225         0.013558350788308882          
11.5                          567.1364083955481             -345.5641198949802            3.5920933063944145            -349.1562132013746            2546.49892674665              0.0007420617810407408         0.013339152350433458          
12.0                          565.4785919960309             -345.67863836064635           3.5815931320028898            -349.2602314926492            2546.49892674665              0.0008114462509396042         0.013114046212370419          
12.5                          516.3584440131473             -346.0865884445227            3.2704789940874854            -349.3570674386102            2546.49892674665              0.0008818174924576523         0.012918361343749995          
13.0                          521.9705760131353             -346.1389575654671            3.3060247666623597            -349.4449823321294            2546.49892674665              0.000952823328136349          0.012737901714374738          
13.5                          551.7186204264233             -346.0303224432379            3.4944410799750605            -349.5247635232129            2546.49892674665              0.0010242190841270545         0.012560099275987816          
14.0                          535.651230669758              -346.2028477309611            3.3926744461604064            -349.5955221771215            2546.49892674665              0.0010983284600589738         0.012392824416843863          
14.5                          528.1415180656811             -346.31470907581115           3.3451098955889393            -349.6598189714001            2546.49892674665              0.0011738004141199695         0.012211080521946983          
15.0                          521.5652003586099             -346.41321893824124           3.3034572235569617            -349.7166761617982            2546.49892674665              0.0012476959278166096         0.012028671282657015          
15.5                          499.77295954734024            -346.6020803738549            3.1654308842306724            -349.76751125808556           2546.49892674665              0.0013196521111770011         0.011842808737451603          
16.0                          470.6530149338874             -346.83112422337854           2.9809927903610123            -349.81211701373957           2546.49892674665              0.0013920741823259246         0.011646450700473031          
16.5                          468.7687351478547             -346.8827043587537            2.9690582562584837            -349.8517626150122            2546.49892674665              0.0014652065761357666         0.011430833989522335          
17.0                          482.30349694600176            -346.8330617624537            3.0547838886443666            -349.8878456510981            2546.49892674665              0.00153997307525665           0.011228269956892955          
17.5                          481.3531412734684             -346.8690748824937            3.0487645849998364            -349.91783946749354           2546.49892674665              0.0016177414424650939         0.011049277804050411          
18.0                          494.7948130933937             -346.80719802637714           3.133900609872055             -349.9410986362492            2546.49892674665              0.0016965309892592356         0.010868884069344525          
18.5                          499.2726505271793             -346.7970830068308            3.1622620580790715            -349.9593450649099            2546.49892674665              0.0017778989762238006         0.010715516345301171          
19.0                          464.7853161212224             -347.02740851696984           2.943828324604809             -349.97123684157464           2546.49892674665              0.0018624879973888962         0.01057602701920476           
19.5                          435.229957216547              -347.22033359135094           2.7566324307811065            -349.97696602213205           2546.49892674665              0.0019463930552401701         0.010441764199431207          
20.0                          432.2927178994679             -347.2387834690456            2.738028727097178             -349.97681219614276           2546.49892674665              0.002027593976775351          0.010314659435455793          
20.5                          437.49780756505277            -347.1993198086371            2.770996400253315             -349.9703162088904            2546.49892674665              0.0021097761189747895         0.010208540830203913          
21.0                          426.490579316296              -347.26237380617954           2.7012795026445513            -349.96365330882406           2546.49892674665              0.0021936357230674646         0.010109694864078955          
21.5                          411.25066637766366            -347.34670414346385           2.604753890029121             -349.951458033493             2546.49892674665              0.0022765710453835856         0.010028776354905256          
22.0                          392.3863966306144             -347.4534454978472            2.4852725517033094            -349.9387180495505            2546.49892674665              0.002357398708225555          0.009941534386144996          
22.5                          388.087480740721              -347.4682537107191            2.4580443456416936            -349.9262980563608            2546.49892674665              0.0024356719025852205         0.009857219771576487          
23.0                          380.9669230847439             -347.50374719644054           2.412944600474228             -349.9166917969148            2546.49892674665              0.002509959380284574          0.009792686745972596          
