CMo16S32_d2a0b1
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           P_internal                    
0                             299.99999999999994            -344.5488650306413            1.9001213393563952            -346.4489863699977            2546.49892674665              0.0                           0.017471269418179298          
250.0                         259.26546508329324            -348.72545243536854           1.6421194758764195            -350.36757191124497           2546.49892674665              0.004900279915313987          0.009033911482344408          
500.0                         284.90486075630673            -348.21851133953686           1.8045126853647362            -350.0230240249016            2546.49892674665              0.007942908043142865          0.008533431585740502          
750.0                         249.13012005600083            -348.39127328122123           1.5779248579827596            -349.96919813920397           2546.49892674665              0.006155657922048077          0.00957146175470417           
1000.0                        355.12081562509934            -347.6360940415379            2.2492421327296643            -349.88533617426754           2546.49892674665              0.007620488924324094          0.00945067270864825           
1250.0                        333.23166866574917            -347.7590200985342            2.110602015270433             -349.86962211380467           2546.49892674665              0.005597566855872891          0.00869950062980602           
1500.0                        273.5986781529253             -348.1560957021398            1.7329022892602524            -349.88899799140006           2546.49892674665              0.005715592857593739          0.009406212922726876          
1750.0                        319.9592499531636             -348.2256163031102            2.026537995201576             -350.2521542983118            2546.49892674665              0.005339431978105008          0.008248404779235776          
2000.0                        248.73049890335545            -348.5340378889671            1.5753937623834273            -350.1094316513505            2546.49892674665              0.004620934014428464          0.006558568374578747          
2250.0                        379.22735196992795            -347.5785500207671            2.4019266131522623            -349.9804766339194            2546.49892674665              0.005117871249966325          0.010067342115701256          
2500.0                        287.7949694671858             -347.94625373177723           1.8228178761467402            -349.769071607924             2546.49892674665              0.00721862004923215           0.00841918734931915           
2750.0                        361.1768559127313             -347.45501648624725           2.287599504004769             -349.74261599025203           2546.49892674665              0.006283769071599459          0.008968651532380478          
3000.0                        279.55541261314454            -348.1648497181117            1.7706306834627266            -349.93548040157447           2546.49892674665              0.005783416396838032          0.009584283175057358          
3250.0                        286.8489231578847             -347.8147779755266            1.816825866878999             -349.63160384240564           2546.49892674665              0.006000619341208057          0.007382610436334029          
3500.0                        290.24945576832636            -348.23672547848594           1.8383639488065904            -350.07508942729254           2546.49892674665              0.005461609578009889          0.009779464863537115          
3750.0                        305.64361733940854            -348.40749478480257           1.935866531815635             -350.3433613166182            2546.49892674665              0.004898014863590955          0.009168240607227448          
4000.0                        286.14402157547664            -348.4459646150586            1.8123612050827331            -350.2583258201413            2546.49892674665              0.006212940649508564          0.008386511415921742          
4250.0                        286.34264429985836            -348.31522248442246           1.8136192293396625            -350.12884171376214           2546.49892674665              0.006135264618452124          0.00723000047230302           
4500.0                        361.3025138032249             -347.9731163636456            2.2883953881353873            -350.261511751781             2546.49892674665              0.004901025813815307          0.01061803809581001           
4750.0                        281.7726530184349             -348.522013017418             1.7846741028246444            -350.3066871202426            2546.49892674665              0.005044782461358391          0.009066332488044735          
5000.0                        366.8574949119685             -347.81729689059193           2.323579181950205             -350.14087607254214           2546.49892674665              0.006645078367272842          0.006048412348355815          
5250.0                        291.63181476119144            -348.1962708810778            1.847119448209904             -350.0433903292877            2546.49892674665              0.0059212651529889            0.005968676100682208          
5500.0                        304.85371049497996            -348.2187388777537            1.9308634689782938            -350.149602346732             2546.49892674665              0.006191992715827509          0.01028211277285943           
5750.0                        322.4545650253744             -348.06089643991453           2.042342666591994             -350.1032391065065            2546.49892674665              0.006727395228573111          0.009783783602951335          
6000.0                        248.79970297549417            -348.13656873355313           1.5758320828308978            -349.71240081638405           2546.49892674665              0.007706454995596523          0.006995504608255457          
6250.0                        227.21671833193943            -348.1557575176581            1.4391311172034986            -349.5948886348616            2546.49892674665              0.008260491419070627          0.009978960082254516          
6500.0                        313.2259435561266             -348.0235843442125            1.9838909979701265            -350.00747534218266           2546.49892674665              0.006009757420536435          0.006964932131216281          
6750.0                        272.4561475585775             -348.07790250341395           1.7256658000496268            -349.8035683034636            2546.49892674665              0.006823254809709415          0.007478316244664556          
7000.0                        337.0604284376381             -347.7067123214874            2.134852375756551             -349.84156469724394           2546.49892674665              0.007461977743615968          0.006929301632676158          
7250.0                        279.19000933957176            -348.2666226210582            1.7683163149374388            -350.0349389359957            2546.49892674665              0.008102715323671138          0.007663656069115843          
7500.0                        339.1936649671873             -347.9546425902951            2.1483637365955213            -350.10300632689064           2546.49892674665              0.007038543899677311          0.006768117324193558          
7750.0                        295.35959131726435            -348.43389583925295           1.8707302074850596            -350.304626046738             2546.49892674665              0.006607171045530815          0.008249351575401983          
8000.0                        273.315244867776              -348.29952508073274           1.7311070971489324            -350.03063217788167           2546.49892674665              0.006891655564376632          0.009653290096896102          
8250.0                        234.36750698244003            -348.43882775477806           1.4844223375636443            -349.92325009234173           2546.49892674665              0.00593269038727701           0.009125550292780307          
8500.0                        293.79111710517316            -347.99537261887286           1.8607959030829773            -349.85616852195585           2546.49892674665              0.005896585209972124          0.0072938761740643674         
8750.0                        277.96357692144267            -347.57409497704776           1.7605484135742202            -349.334643390622             2546.49892674665              0.009469650878214792          0.008634587714146406          
9000.0                        250.0803526216944             -348.8278248152506            1.5839433819008453            -350.41176819715145           2546.49892674665              0.015348452365770622          0.006808039615516126          
9250.0                        327.31984259223634            -348.5326388050214            2.073158059014282             -350.6057968640357            2546.49892674665              0.013648079960317437          0.006281799306125591          
9500.0                        246.3935258317485             -348.62868106940135           1.5605919877072219            -350.18927305710855           2546.49892674665              0.015674356490227262          0.005109572877209616          
